age,workclass,education,marital_status,occupation,relationship,race,hours_per_week,native_country,income,Sex
45,1,11,1,10,0,4,42,39,1,1
41,1,13,1,13,0,4,42,39,1,1
48,1,14,1,3,5,4,38,39,1,0
32,2,9,1,4,0,4,55,39,1,1
41,1,10,1,6,0,2,40,39,1,1
31,2,13,1,3,5,4,40,39,1,0
30,2,10,1,3,0,1,40,35,1,1
41,1,10,1,3,5,4,40,39,1,0
48,1,14,1,10,0,4,40,39,1,1
60,3,16,1,10,0,4,40,39,1,1
38,2,13,1,3,0,1,65,39,1,1
46,1,3,1,14,0,0,40,39,0,1
28,1,10,1,12,0,4,55,39,1,1
64,2,16,1,3,0,4,60,39,1,1
31,0,13,1,8,5,4,20,39,1,0
42,1,14,1,10,0,4,50,39,1,1
43,1,11,1,13,5,4,32,39,1,0
61,2,10,1,12,0,4,35,39,1,1
48,1,16,1,10,0,1,40,2,1,1
46,3,14,1,3,0,4,45,39,1,1
44,1,13,1,3,0,4,50,39,1,1
39,3,10,1,3,0,4,50,39,1,1
46,2,13,1,12,0,4,40,39,1,1
48,1,16,1,10,0,4,50,39,1,1
27,1,7,1,2,0,4,40,39,1,1
22,3,10,1,12,0,4,37,39,0,1
51,3,13,1,3,0,4,40,39,0,1
48,3,10,1,11,0,4,40,39,1,1
52,1,11,1,2,0,4,40,39,1,1
31,2,9,1,2,0,4,40,39,1,1
53,1,13,1,0,0,4,40,39,1,1
51,1,14,1,10,0,4,60,39,1,1
46,3,16,1,10,5,4,52,39,1,0
25,1,10,1,0,0,2,36,39,1,1
46,1,9,1,2,0,2,40,39,1,1
57,2,9,1,12,0,4,30,39,1,1
44,1,13,1,10,0,4,50,39,1,1
42,1,9,1,14,0,4,50,39,1,1
42,1,14,1,0,0,4,40,39,1,1
30,1,13,1,10,0,4,55,39,1,1
54,3,16,1,3,0,4,50,39,1,1
46,2,15,1,10,0,4,45,39,1,1
33,1,13,1,0,0,4,50,39,1,1
38,1,10,1,3,0,4,50,39,1,1
50,1,14,1,2,0,4,45,39,1,1
46,1,7,1,2,0,4,40,39,1,1
41,2,14,1,12,5,4,35,39,1,0
56,1,13,1,10,0,4,65,39,1,1
39,1,13,1,10,0,4,50,39,1,1
46,2,16,1,10,0,4,50,39,1,1
48,3,4,1,14,0,4,40,39,0,1
35,1,16,1,10,0,1,40,36,1,1
56,1,10,1,2,0,4,60,39,1,1
49,2,9,1,3,0,4,60,39,1,1
61,3,15,1,10,0,4,40,39,1,1
43,1,9,1,2,0,4,40,39,1,1
37,1,9,1,2,0,4,50,39,0,1
43,1,13,1,6,0,4,40,39,1,1
41,1,9,1,12,0,4,40,39,1,1
61,0,9,1,8,0,4,40,39,1,1
30,1,13,1,0,0,4,40,39,1,1
58,1,10,1,11,0,4,40,39,1,1
40,1,9,1,10,0,4,40,39,1,1
44,3,14,1,3,0,4,40,39,1,1
40,1,13,1,3,0,4,32,39,1,1
58,1,9,1,2,0,4,40,39,0,1
48,2,9,1,2,0,4,40,39,1,1
49,1,9,1,6,0,4,40,39,0,1
50,1,13,1,3,0,4,50,39,1,1
43,1,13,1,12,0,4,55,39,1,1
53,1,9,1,14,0,4,40,39,1,1
42,1,16,1,10,0,4,50,39,1,1
56,2,9,1,12,0,4,40,39,1,1
44,1,13,1,3,0,4,56,39,1,1
29,1,13,1,10,5,4,50,39,1,0
35,1,9,1,12,0,4,40,39,1,1
44,1,9,1,12,0,4,40,39,1,1
34,3,13,1,11,0,4,48,39,1,1
42,1,14,1,10,0,1,55,18,1,1
43,1,13,1,10,0,4,40,39,1,1
57,1,11,1,10,0,4,45,39,0,1
50,0,13,1,8,0,2,60,39,1,1
45,1,10,1,2,0,4,40,27,1,1
32,1,13,1,3,0,4,60,39,1,1
33,1,13,1,0,0,4,45,39,1,1
43,2,10,1,3,0,4,15,39,1,1
32,1,9,1,12,0,4,50,39,1,1
36,1,9,1,2,0,4,48,39,1,1
50,2,9,1,12,0,4,60,39,1,1
27,1,9,1,14,0,4,45,39,0,1
60,1,15,1,3,0,4,40,39,1,1
53,1,14,1,3,0,4,50,39,1,1
61,3,16,1,10,0,4,40,39,1,1
32,1,13,1,12,0,4,40,39,1,1
52,2,13,1,3,0,4,60,4,1,1
37,1,9,1,3,0,4,55,39,1,1
33,1,9,1,13,5,4,40,39,1,0
57,2,16,1,12,0,4,40,39,1,1
43,1,9,1,2,0,4,99,39,1,1
50,1,9,1,3,0,4,40,39,1,1
43,1,10,1,2,0,4,40,39,1,1
45,1,9,1,7,0,4,40,39,1,1
37,2,9,1,12,0,4,45,39,1,1
31,1,14,1,10,0,4,43,39,1,1
33,1,12,1,2,0,4,50,39,1,1
56,2,9,1,7,0,4,50,1,1,1
43,1,10,1,10,5,4,50,39,1,0
28,0,10,1,8,5,4,40,39,1,0
52,1,6,1,2,0,4,47,39,1,1
38,1,13,1,10,0,4,40,39,1,1
40,3,4,1,2,0,2,40,27,1,1
57,1,9,1,14,0,4,40,39,1,1
41,1,10,1,2,0,4,50,39,1,1
37,1,9,1,3,0,4,50,39,1,1
42,1,9,1,2,0,4,40,39,1,1
44,1,14,1,10,0,4,35,39,1,1
39,1,13,1,3,0,4,50,39,1,1
53,3,10,1,3,5,1,40,30,1,0
51,1,10,1,3,0,4,65,39,1,1
38,1,13,1,3,0,4,50,39,1,1
43,3,10,1,11,0,4,40,39,1,1
33,2,12,1,3,0,4,60,39,1,1
43,1,13,1,12,0,4,40,39,1,1
35,1,13,1,3,0,4,45,39,1,1
41,1,10,1,3,0,4,50,39,1,1
45,1,10,1,2,0,4,40,39,1,1
59,1,9,1,6,0,4,40,39,1,1
30,3,14,1,10,0,4,45,39,1,1
32,3,13,1,11,0,4,45,39,1,1
39,3,13,1,11,0,4,60,39,1,1
43,2,13,1,10,5,4,70,39,1,0
32,1,13,1,3,0,4,55,39,1,1
39,3,9,1,11,0,4,40,39,1,1
37,3,13,1,10,0,4,40,39,1,1
34,1,10,1,3,5,4,40,39,1,0
46,1,10,1,13,0,4,45,39,1,1
51,3,16,1,10,0,4,40,39,1,1
29,1,9,1,12,0,4,55,39,1,1
34,1,13,1,10,5,4,40,39,1,0
50,1,10,1,2,0,4,35,39,1,1
34,1,10,1,5,0,4,40,39,1,1
58,1,6,1,14,0,4,40,39,1,1
56,2,3,1,3,0,4,67,39,1,1
34,2,13,1,10,0,2,48,39,1,1
36,3,13,1,10,0,4,40,39,1,1
46,1,9,1,6,0,4,40,39,1,1
35,1,13,1,3,0,1,50,27,1,1
50,2,9,1,3,0,4,40,39,1,1
27,2,13,1,3,0,4,45,39,1,1
32,1,12,1,2,0,4,40,20,1,1
44,2,9,1,3,0,4,70,39,1,1
39,1,9,1,12,0,4,46,39,1,1
33,1,9,1,0,5,4,20,39,1,0
59,3,9,1,2,0,4,40,39,1,1
59,1,10,1,2,0,4,55,39,1,1
51,3,10,1,12,0,4,40,39,1,1
37,1,11,1,2,0,4,40,39,1,1
57,1,9,1,13,0,2,40,38,1,1
25,1,11,1,10,5,4,40,39,1,0
54,1,9,1,14,0,4,65,39,1,1
47,3,10,1,14,0,4,40,39,1,1
52,3,16,1,10,0,4,70,10,1,1
40,1,13,1,10,0,4,40,39,1,1
27,1,13,1,6,0,4,60,39,1,1
31,1,13,1,3,0,2,40,39,1,1
41,2,9,1,12,0,4,55,39,1,1
41,1,9,1,14,0,4,45,39,1,1
50,1,9,1,3,0,2,55,39,1,1
36,1,10,1,6,0,4,40,39,1,1
27,1,9,1,0,5,2,40,39,1,0
46,1,10,1,12,0,4,40,39,1,1
61,2,9,1,3,0,4,40,39,1,1
39,3,13,1,10,0,4,40,39,1,1
47,1,9,1,14,0,4,45,39,1,1
45,1,9,1,6,0,4,40,39,1,1
55,3,9,1,13,5,4,40,39,1,0
38,2,7,1,3,0,4,45,39,1,1
57,1,13,1,12,0,4,55,39,1,1
38,2,6,1,12,0,4,40,39,1,1
28,1,13,1,0,0,4,40,39,1,1
40,1,10,1,5,0,4,40,39,1,1
36,1,13,1,10,0,4,50,39,1,1
36,1,9,1,2,0,4,60,39,1,1
30,2,9,1,3,0,4,50,39,1,1
35,1,9,1,0,5,4,42,39,1,0
32,2,9,1,14,0,4,60,39,1,1
55,1,9,1,5,0,4,40,39,1,1
29,1,9,1,6,0,4,30,39,1,1
37,2,12,1,12,0,4,40,39,1,1
36,1,11,1,3,0,4,50,39,1,1
42,0,14,1,8,5,4,48,39,1,0
40,3,16,1,10,0,4,50,39,1,1
26,1,14,1,10,0,4,40,39,1,1
44,1,14,1,10,0,4,60,39,1,1
47,1,13,1,3,0,4,40,39,1,1
35,1,14,1,10,0,4,40,39,1,1
58,1,10,1,12,0,4,40,39,1,1
41,2,9,1,12,0,4,55,39,1,1
41,1,9,1,2,0,4,40,39,1,1
38,3,16,1,3,0,4,50,39,1,1
47,2,13,1,12,0,4,40,39,1,1
39,1,9,1,14,0,2,40,39,1,1
42,1,10,1,12,0,4,50,39,1,1
42,1,13,1,12,0,4,40,39,1,1
37,1,11,1,10,5,4,35,39,1,0
41,1,13,1,10,0,4,40,39,1,1
51,1,9,1,2,0,4,40,39,1,1
50,1,13,1,2,0,4,50,39,1,1
43,1,6,1,6,0,2,40,39,1,1
28,1,12,1,13,0,4,70,39,1,1
35,2,12,1,12,0,4,45,39,1,1
59,1,9,1,3,0,4,40,39,1,1
28,1,13,1,10,0,4,40,39,1,1
42,2,15,1,10,0,4,40,39,1,1
51,1,14,1,3,0,4,47,39,1,1
54,1,14,1,3,0,4,44,39,1,1
45,1,9,1,2,0,4,40,39,1,1
38,3,13,1,10,5,2,40,39,1,0
46,3,14,1,1,0,4,40,39,1,1
33,3,10,1,11,0,4,40,39,1,1
36,1,13,1,3,0,4,40,39,1,1
36,3,16,1,10,0,4,50,39,1,1
61,3,10,1,0,0,4,40,39,1,1
30,2,9,1,2,0,4,48,39,1,1
50,1,11,1,10,5,4,36,39,1,0
58,1,11,1,2,0,4,48,39,1,1
43,1,13,1,6,0,4,40,39,1,1
40,1,10,1,2,0,4,68,39,1,1
55,3,9,1,13,0,4,40,39,1,1
52,1,13,1,3,0,4,40,39,1,1
44,2,10,1,2,0,4,55,39,1,1
39,3,15,1,10,0,4,50,39,1,1
45,1,13,1,12,0,4,60,39,1,1
42,2,13,1,10,0,4,40,39,1,1
29,1,10,1,3,0,4,50,39,1,1
46,1,10,1,14,0,4,40,39,1,1
55,1,13,1,3,0,4,40,39,1,1
33,2,15,1,10,0,4,40,39,1,1
44,1,10,1,14,0,4,60,39,1,1
37,1,13,1,3,0,4,47,39,1,1
64,2,12,1,12,0,4,50,39,1,1
43,3,14,1,10,0,4,45,39,1,1
36,1,13,1,12,0,4,35,39,1,1
55,1,13,1,3,0,4,40,39,1,1
34,1,9,1,3,0,4,45,39,1,1
29,1,11,1,6,0,4,48,39,1,1
37,1,10,1,3,0,2,60,4,1,1
42,1,13,1,0,5,1,40,30,1,0
41,2,12,1,2,0,4,40,39,1,1
45,3,10,1,2,0,4,40,25,1,1
35,1,9,1,12,0,1,50,19,1,1
61,1,11,1,2,0,4,60,39,1,1
49,1,10,1,3,0,4,40,39,1,1
52,2,9,1,4,0,4,60,39,1,1
46,3,12,1,11,0,4,50,39,1,1
23,1,14,1,10,0,1,50,18,1,1
36,1,10,1,2,0,4,40,39,1,1
43,3,9,1,3,0,3,40,39,1,1
35,3,14,1,10,0,4,40,39,1,1
39,1,9,1,6,0,4,40,39,1,1
39,1,13,1,3,0,4,40,39,1,1
47,3,14,1,10,0,4,50,39,1,1
53,3,10,1,11,0,4,40,39,1,1
53,1,10,1,14,0,4,45,39,1,1
26,1,14,3,10,1,4,40,39,0,0
52,1,9,3,12,1,4,50,39,0,1
61,1,3,0,14,1,4,56,39,0,1
28,3,9,3,11,2,2,40,39,0,1
42,1,14,0,10,1,4,40,39,0,0
44,3,14,3,10,1,4,42,39,0,1
51,1,9,2,6,1,4,40,39,0,1
39,3,9,0,2,1,4,40,39,0,1
36,3,13,0,10,1,4,44,39,0,1
45,1,10,0,3,1,4,50,39,0,1
27,1,13,3,3,1,4,40,39,0,1
40,3,14,3,0,1,4,35,39,0,0
25,1,13,3,12,1,4,40,39,0,0
47,1,9,0,12,3,4,40,39,0,1
32,1,13,3,10,1,4,50,39,0,1
53,1,9,2,0,4,4,38,39,0,0
32,1,10,3,12,3,4,60,39,0,1
49,1,9,0,2,1,4,40,39,0,1
27,1,11,3,10,1,4,36,1,0,0
26,1,13,3,3,1,4,38,39,0,1
60,2,9,2,7,1,2,50,39,0,1
56,2,14,0,12,1,4,60,39,0,1
58,1,12,0,0,1,4,40,39,0,1
39,1,13,3,12,1,4,50,39,0,1
53,1,14,0,10,4,4,38,39,0,0
27,1,10,3,2,1,1,45,0,0,1
46,3,14,0,10,1,4,60,39,0,0
30,1,9,3,3,1,4,45,39,0,1
38,3,9,3,2,1,4,40,1,0,1
41,1,13,3,10,1,4,40,39,0,0
27,1,9,3,14,1,4,75,39,0,1
43,1,13,0,13,1,4,40,39,0,1
30,3,13,3,10,1,4,40,39,0,1
25,1,13,3,10,1,4,40,39,0,0
26,2,13,0,3,1,4,38,39,0,1
53,3,13,0,10,1,4,54,39,0,0
39,1,7,0,2,1,4,46,39,0,1
47,3,10,0,10,1,4,40,39,0,0
44,1,10,2,2,1,4,55,39,0,1
61,2,9,1,4,0,4,60,39,1,1
44,1,12,1,2,0,4,40,39,1,1
28,1,9,1,2,0,4,42,39,1,1
34,1,13,1,10,0,4,40,29,1,1
39,1,13,1,12,0,4,40,39,1,1
41,1,11,1,13,0,4,48,39,1,1
35,1,13,1,3,0,4,70,39,1,1
34,1,9,1,2,0,4,50,39,1,1
30,1,12,1,3,0,4,50,39,1,1
30,1,9,1,2,0,4,50,39,1,1
33,3,13,1,0,0,4,45,39,1,1
60,0,9,1,8,0,4,40,39,1,1
31,1,9,1,2,0,4,40,39,1,1
50,1,9,1,13,0,4,40,39,1,1
27,1,9,1,10,0,4,45,39,1,1
37,2,9,1,3,0,4,65,39,1,1
30,1,9,1,2,0,4,40,39,1,1
49,1,10,1,10,0,4,44,39,1,1
52,3,14,1,10,5,2,40,39,1,0
39,3,8,1,14,0,4,40,26,1,1
37,1,9,1,6,0,4,48,39,1,1
39,1,14,1,10,0,4,50,39,1,1
38,1,13,1,3,0,4,54,39,1,1
44,1,13,1,10,0,4,40,39,1,1
45,1,10,1,2,0,4,40,39,1,1
54,1,9,1,12,0,4,40,39,1,1
58,1,12,1,6,0,2,40,39,1,1
36,3,13,1,0,0,4,55,39,1,1
45,1,5,1,7,0,4,40,39,1,1
46,3,11,1,13,0,4,40,39,1,1
41,1,9,1,12,0,4,45,39,1,1
41,3,14,1,3,0,4,40,39,1,1
34,1,9,1,2,0,4,50,39,1,1
33,3,16,1,10,0,4,40,39,1,1
63,1,13,1,12,0,4,40,39,1,1
56,1,10,1,12,0,4,50,39,1,1
48,3,9,1,13,5,4,40,39,1,0
40,1,12,1,3,0,4,55,39,1,1
59,1,10,1,3,0,4,45,39,1,1
32,1,13,1,12,0,4,50,39,1,1
29,3,13,1,10,0,4,60,10,1,1
41,1,9,1,2,0,4,40,39,1,1
30,1,10,1,12,0,4,40,39,1,1
34,3,14,1,6,0,4,40,39,1,1
41,1,10,1,14,0,4,65,39,1,1
46,1,13,1,10,0,4,45,39,1,1
39,1,14,1,3,0,4,45,39,1,1
26,1,9,1,2,0,2,60,39,1,1
27,1,13,1,12,0,4,55,39,1,1
61,1,13,1,10,0,4,40,39,1,1
37,1,13,1,3,5,4,40,39,1,0
67,1,10,1,12,0,4,70,39,0,1
66,0,10,1,8,0,4,40,39,1,1
66,2,9,1,12,0,4,10,39,1,1
74,2,13,1,3,0,4,12,39,1,1
66,3,9,1,3,0,4,40,39,1,1
71,2,10,2,12,4,2,2,39,0,1
80,1,10,3,10,1,4,60,39,0,1
24,1,9,3,7,1,4,40,39,0,0
20,0,7,1,8,3,1,40,35,0,0
28,2,10,3,14,1,4,40,39,0,1
59,1,9,0,12,4,4,30,39,0,0
24,1,9,3,12,3,4,32,39,0,0
24,1,10,3,12,3,4,40,39,0,1
52,1,9,4,12,4,4,40,39,0,0
39,2,13,0,0,1,4,40,39,0,1
43,1,9,0,7,1,2,35,39,0,0
22,1,6,3,12,1,4,25,39,0,0
30,1,12,0,0,3,4,40,39,0,0
21,1,7,1,5,3,4,40,5,0,1
24,1,9,0,11,3,4,40,39,0,0
21,1,10,3,12,3,4,28,39,0,0
49,1,14,0,3,4,4,45,39,1,1
52,1,13,0,10,4,4,40,39,1,0
38,1,10,0,2,1,4,40,39,0,1
30,1,13,3,12,1,4,48,39,0,1
38,3,13,3,3,4,1,40,40,0,1
25,1,8,3,6,1,4,40,39,0,1
34,1,13,3,3,2,4,45,39,0,0
24,3,13,3,10,1,4,45,39,0,1
25,1,13,3,10,1,4,40,39,0,1
31,1,13,3,3,1,4,38,39,0,1
39,3,13,3,0,1,4,40,39,0,1
35,1,9,0,14,1,4,60,39,0,1
31,3,6,3,14,2,4,40,39,0,1
30,1,9,3,6,1,4,42,39,0,1
42,3,14,3,10,1,4,35,39,0,0
42,1,10,0,3,1,4,50,39,0,0
41,1,13,3,10,1,4,40,39,0,0
46,1,9,0,2,1,4,40,39,0,1
34,1,13,3,3,1,4,40,39,0,1
33,0,9,0,8,1,2,40,39,0,1
36,1,13,0,3,1,4,40,39,0,1
36,1,13,3,12,1,4,40,39,0,0
44,3,12,0,0,1,2,40,39,0,0
28,1,9,0,7,1,4,52,39,0,0
52,1,9,0,0,4,4,38,39,0,0
43,1,13,3,0,1,4,40,39,0,1
45,1,9,1,6,5,4,40,39,0,0
30,1,13,1,10,0,4,45,39,0,1
50,3,10,1,0,0,4,48,39,0,1
41,3,13,1,10,5,4,20,39,0,0
31,1,10,1,0,5,4,20,39,0,0
27,2,9,1,2,0,4,40,39,0,1
63,1,13,1,12,0,4,35,39,0,1
33,1,9,1,0,5,4,25,39,0,0
28,1,9,1,14,0,4,40,39,0,1
34,3,10,1,2,0,4,40,39,0,1
31,1,11,1,2,0,4,40,39,0,1
30,1,15,1,10,0,2,40,13,0,1
47,3,12,1,11,0,4,40,39,0,1
35,1,9,1,2,0,4,40,39,0,1
32,1,10,1,12,0,4,47,39,0,1
33,2,10,1,12,0,4,50,39,0,1
38,1,9,1,2,0,4,48,39,0,1
35,2,10,1,12,0,4,40,39,0,1
42,1,9,1,14,0,4,43,39,0,1
47,3,13,1,2,0,4,40,39,0,1
34,3,9,1,7,5,4,35,39,0,0
53,1,10,1,3,0,4,40,39,0,1
37,1,12,1,10,0,4,45,39,0,1
33,1,10,1,2,0,4,40,39,0,1
32,1,10,1,0,5,3,40,27,0,0
38,3,13,1,2,0,4,40,39,0,1
52,1,10,1,3,0,4,60,39,0,1
35,3,13,1,3,0,4,80,39,0,1
46,1,14,1,0,0,4,60,39,0,1
28,1,9,1,2,0,4,30,39,0,1
58,1,12,1,2,0,4,40,39,0,1
29,2,13,1,3,0,4,70,39,0,1
30,1,10,1,2,0,4,40,39,0,1
53,3,9,1,14,0,4,50,39,0,1
53,1,9,1,7,0,2,40,39,0,1
31,1,12,1,0,5,4,40,39,0,0
46,3,10,1,3,0,4,40,39,0,1
59,1,11,1,12,0,4,50,39,0,1
62,2,9,1,2,0,4,40,39,0,1
46,1,9,1,5,0,4,35,39,0,1
45,1,10,1,12,0,4,50,39,0,1
63,3,10,1,0,0,4,40,39,0,1
73,1,2,1,14,0,4,20,39,0,1
75,2,10,1,2,0,2,40,39,0,1
45,3,15,0,10,4,2,40,39,0,0
39,1,9,0,6,4,4,40,39,0,1
32,3,10,0,11,4,4,38,39,0,0
25,1,13,3,3,3,4,60,39,0,0
24,1,5,3,6,1,4,40,39,0,1
24,1,9,3,7,3,2,30,39,0,1
31,1,7,0,5,2,2,40,39,0,1
31,1,10,3,7,3,4,16,39,0,1
20,1,9,3,0,1,2,30,39,0,0
39,1,10,0,7,1,4,55,39,0,0
19,1,9,3,7,3,4,40,39,0,0
18,1,9,3,12,1,4,40,39,0,0
18,1,10,3,7,3,4,20,39,0,1
23,0,12,3,8,3,4,20,39,0,1
19,3,10,3,0,3,4,30,39,0,0
17,1,7,3,7,3,4,15,39,0,1
17,1,8,3,7,3,4,25,39,0,0
22,0,10,3,8,3,2,20,39,0,1
19,1,10,3,12,3,0,25,39,0,0
21,1,10,3,0,3,4,35,39,0,0
23,1,10,3,0,1,4,40,39,0,0
39,2,6,1,7,1,4,15,39,0,0
20,1,10,3,0,3,4,28,39,0,0
20,3,12,3,7,3,4,20,39,0,1
21,1,9,3,7,1,4,16,39,0,0
18,1,9,3,5,3,4,15,39,0,0
30,0,10,3,8,1,4,25,39,0,0
19,1,10,3,13,3,4,16,39,0,1
22,1,10,3,14,3,4,30,39,0,1
26,1,1,1,6,1,4,40,25,0,1
19,1,9,3,7,1,4,40,39,0,0
22,1,9,1,12,1,4,40,39,0,1
37,1,13,3,6,1,2,32,39,0,1
47,1,5,0,7,1,4,30,39,0,0
57,1,9,4,7,2,4,25,39,0,0
21,1,10,3,2,3,4,30,39,0,1
21,1,9,3,7,2,2,25,39,0,1
25,3,9,3,4,3,4,16,39,0,1
23,1,13,3,6,3,4,40,39,0,0
17,1,5,3,5,3,4,15,39,0,1
19,0,5,3,8,2,4,35,7,0,1
17,1,7,3,5,3,4,18,39,0,1
20,1,10,3,7,3,4,36,39,0,1
21,1,10,3,13,3,4,9,39,0,0
32,1,9,1,3,0,4,60,39,0,1
50,2,9,1,2,0,4,60,39,0,1
31,1,10,1,7,0,4,50,39,0,1
60,2,5,1,4,0,4,84,39,0,1
34,1,9,1,2,0,4,40,39,0,1
34,1,11,1,6,0,4,50,39,0,1
45,3,9,1,0,0,4,40,39,0,1
57,1,10,1,3,0,4,45,39,0,1
55,1,7,1,7,0,2,40,39,0,1
61,1,10,1,3,0,4,40,39,0,1
51,2,13,1,3,0,4,70,39,0,1
35,1,9,1,4,0,4,50,39,0,1
29,1,10,1,2,0,4,40,39,0,1
40,1,9,1,3,0,4,45,39,0,1
46,2,9,1,4,0,4,50,39,0,1
48,1,4,1,14,0,4,55,39,0,1
36,3,13,1,10,0,4,50,39,0,1
46,2,9,1,4,0,4,50,39,0,1
42,1,9,1,2,0,4,40,39,0,1
57,1,10,1,2,0,4,45,39,0,1
43,1,10,1,7,0,4,44,39,0,1
28,1,9,1,6,0,4,50,39,0,1
49,1,9,1,12,0,4,44,39,0,1
49,2,9,1,4,0,4,98,39,0,1
33,1,9,1,12,0,4,55,39,0,1
30,1,10,1,12,0,4,45,39,0,1
54,1,9,1,12,0,4,50,39,0,1
56,2,10,1,3,0,4,40,39,0,1
36,3,13,1,10,5,4,38,39,0,0
40,2,9,1,2,0,4,40,39,0,1
32,1,9,1,2,0,4,40,39,0,1
47,2,12,1,2,0,4,65,39,0,1
40,1,1,1,7,0,4,40,25,0,1
37,1,9,1,14,0,4,60,39,0,1
28,1,11,3,6,1,4,42,39,0,0
37,1,9,0,2,1,4,55,39,0,1
48,1,10,4,3,4,2,38,39,0,0
31,1,9,0,2,3,4,50,39,0,1
26,1,13,3,3,1,4,50,39,0,0
23,1,9,3,12,1,4,55,39,0,1
39,2,13,0,2,1,2,60,27,0,1
49,1,9,0,2,1,4,40,39,0,1
56,3,14,0,10,1,4,40,39,0,1
47,1,11,0,10,1,4,40,39,0,0
34,1,9,3,10,1,4,45,39,0,0
32,1,9,3,12,3,2,45,39,0,0
28,1,10,3,3,1,4,60,39,0,1
38,3,14,3,10,1,4,55,39,0,0
34,1,9,0,12,1,4,45,39,0,1
36,1,12,3,10,1,4,45,39,0,1
30,1,9,3,14,4,4,70,39,0,0
26,1,14,3,10,1,4,40,39,0,0
40,1,14,3,10,1,4,40,39,0,0
56,3,16,0,10,1,4,38,39,0,0
44,3,14,3,10,1,4,40,39,0,0
33,3,11,3,0,3,4,55,39,0,1
53,3,14,4,10,4,2,35,39,0,0
61,1,9,4,2,1,2,50,39,0,0
65,2,15,0,10,1,4,40,39,0,1
81,2,13,4,10,1,4,3,17,0,0
68,0,4,4,8,1,4,40,27,0,0
68,3,9,4,11,1,4,20,39,0,1
39,2,5,1,3,0,4,40,25,0,1
61,1,4,1,14,0,2,40,39,0,1
61,1,4,1,14,0,4,40,39,0,1
46,1,4,1,7,0,1,40,2,0,1
56,2,8,1,3,0,4,40,39,0,1
30,1,7,1,5,0,1,40,40,0,1
35,3,9,1,2,0,4,40,39,0,1
34,1,10,1,2,0,4,38,39,0,1
27,1,10,1,6,0,4,40,39,0,1
65,3,14,1,10,0,4,4,11,0,1
74,2,10,1,10,0,4,35,39,0,1
26,1,3,1,2,0,4,50,39,0,1
62,1,15,1,10,0,4,70,39,0,1
45,1,9,1,5,0,4,45,39,0,1
28,1,9,1,12,0,4,40,39,0,1
37,1,9,1,2,0,4,40,39,0,1
28,1,9,1,12,0,4,60,39,0,1
46,1,10,1,6,0,4,40,39,0,1
39,3,9,1,0,0,2,40,39,0,1
34,1,10,1,7,5,4,12,27,0,0
37,1,9,1,2,0,4,40,39,0,1
41,0,11,1,8,5,4,5,27,0,0
39,1,11,1,2,0,4,48,39,0,1
51,3,12,1,0,5,4,30,39,0,0
42,1,10,1,0,0,4,40,39,0,1
40,1,9,1,2,5,4,45,39,0,0
23,1,10,3,0,3,4,25,39,0,0
43,1,10,0,13,3,4,72,39,0,0
55,3,9,0,0,1,4,40,39,0,0
56,1,9,0,0,4,4,40,39,0,0
44,1,13,3,0,1,4,20,39,0,0
30,1,10,0,6,1,4,40,39,0,1
36,1,10,3,7,1,4,40,39,0,0
62,1,10,2,12,4,4,33,39,0,0
33,1,9,3,0,1,4,40,39,0,0
19,1,10,3,12,3,4,10,39,0,0
26,1,10,3,10,1,4,40,27,0,1
19,1,4,3,2,3,4,32,39,0,1
19,1,10,3,7,3,4,24,39,0,1
25,0,9,3,8,3,4,40,39,0,1
26,1,9,3,9,2,4,15,25,0,0
22,0,9,3,8,3,2,30,39,0,1
19,1,10,1,12,3,4,40,39,0,0
32,1,9,3,6,3,2,20,39,0,0
18,0,10,3,8,3,4,20,39,0,0
22,1,10,3,7,1,4,10,39,0,1
21,1,10,3,13,3,4,16,39,0,1
20,0,10,3,8,3,1,40,36,0,0
18,0,7,3,8,3,2,48,39,0,1
25,1,6,3,5,3,2,40,39,0,1
21,1,11,3,4,1,4,30,39,0,0
21,3,10,3,3,3,4,10,39,0,1
17,1,7,3,12,3,4,12,39,0,0
57,1,4,4,12,2,4,3,39,0,0
23,1,13,3,12,1,4,12,39,0,1
30,1,9,3,12,1,4,30,39,0,0
18,1,7,3,5,3,4,40,39,0,1
18,0,10,3,8,3,4,24,39,0,0
17,1,6,3,7,3,4,18,39,0,0
39,1,4,3,7,3,4,35,39,0,1
18,1,7,3,7,3,2,23,39,0,1
19,0,9,3,8,3,4,30,39,0,0
18,0,10,3,8,3,2,40,0,0,0
17,3,6,3,11,3,4,40,39,0,0
21,3,10,3,12,3,2,12,39,0,0
18,1,10,3,5,3,2,35,39,0,0
19,1,8,3,7,3,4,20,39,0,1
18,1,7,3,12,3,2,20,39,0,0
18,1,10,3,0,3,4,15,39,0,1
19,0,10,3,8,3,4,40,39,0,0
17,3,7,3,0,1,2,40,39,0,0
17,1,6,3,7,3,4,12,39,0,0
18,0,9,3,8,3,4,20,39,0,0
19,1,6,3,5,2,4,45,39,0,1
20,1,10,3,12,3,4,15,39,0,1
57,2,2,4,2,2,4,45,3,0,0
17,1,6,3,7,3,4,10,39,0,0
21,1,10,3,12,3,4,22,39,0,0
18,0,9,3,8,3,1,38,39,0,0
20,0,8,3,8,1,3,40,39,0,1
46,1,13,3,6,1,4,8,39,0,0
18,1,9,3,12,3,4,20,39,0,0
23,1,9,3,2,3,2,20,39,0,0
